product_id,similar_product_id,distance
0,824,0.0
1,594,18.328662872314453
2,164,3.3243021965026855
3,269,13.831266403198242
4,399,9.630115509033203
5,1290,13.849411964416504
6,524,13.977940559387207
7,832,3.2561278343200684
8,689,11.331157684326172
9,498,9.428712844848633
10,563,4.685141086578369
11,126,10.783743858337402
12,296,16.09653091430664
13,326,8.028755187988281
14,656,3.7635748386383057
15,152,7.141075134277344
16,1284,11.356204986572266
17,214,10.709688186645508
18,205,6.59784460067749
19,675,11.542156219482422
20,520,8.943592071533203
21,801,4.392659664154053
22,484,14.993485450744629
23,610,0.0
24,490,4.000433921813965
25,225,7.562012195587158
26,384,1.113384485244751
27,818,0.2779698669910431
28,533,14.214197158813477
29,689,16.6038818359375
30,818,0.2779698669910431
31,379,7.144021987915039
32,214,10.709688186645508
33,671,10.848759651184082
34,514,3.742335319519043
35,154,7.966363906860352
36,948,5.000799655914307
37,792,10.916800498962402
38,191,10.303940773010254
39,27,0.26884761452674866
40,353,7.725606918334961
41,755,0.0
42,590,14.016210556030273
43,687,0.0
44,2,7.899458408355713
45,603,0.6387776136398315
46,249,12.958159446716309
47,520,11.403827667236328
48,455,3.9005823135375977
49,144,5.351904392242432
50,832,4.537014961242676
51,832,1.4658195972442627
52,24,9.242034912109375
53,353,7.033775329589844
54,813,11.923748016357422
55,347,8.708924293518066
56,1042,7.620631217956543
57,158,8.604761123657227
58,806,10.350468635559082
59,646,5.903741836547852
60,1042,7.906579494476318
61,1341,4.001582622528076
62,730,10.495145797729492
63,536,4.255667209625244
64,687,0.0
65,471,14.092426300048828
66,388,12.245381355285645
67,486,13.537704467773438
68,584,5.275828838348389
69,408,5.371715068817139
70,647,2.1103060245513916
71,368,8.272773742675781
72,492,4.069748401641846
73,696,4.498752593994141
74,330,3.3376963138580322
75,497,8.671073913574219
76,581,6.790337562561035
77,245,11.396722793579102
78,365,13.651426315307617
79,711,7.852242469787598
80,10,7.21816873550415
81,789,7.221167087554932
82,144,5.353407382965088
83,269,14.359260559082031
84,426,7.896286964416504
85,69,3.6248788833618164
86,7,13.427924156188965
87,74,5.6473798751831055
88,824,0.0
89,115,5.182480812072754
90,594,5.86769962310791
91,696,4.498752593994141
92,325,8.42620849609375
93,45,0.42168164253234863
94,788,6.11745548248291
95,27,0.26884761452674866
96,340,3.327609062194824
97,806,8.949238777160645
98,1034,5.824715614318848
99,710,6.240287780761719
100,218,3.1852874755859375
101,668,0.0
102,542,0.0
103,563,4.685141086578369
104,730,10.79936695098877
105,582,11.344751358032227
106,793,6.799349784851074
107,838,10.677539825439453
108,366,0.8282047510147095
109,775,11.895803451538086
110,376,10.051109313964844
111,591,3.3053488731384277
112,127,14.515087127685547
113,366,0.957229733467102
114,251,0.20859116315841675
115,89,5.182480812072754
116,1142,5.41214656829834
117,238,0.2584322392940521
118,382,6.982234001159668
119,542,0.0
120,312,1.6567736864089966
121,24,11.53286361694336
122,784,13.096668243408203
123,560,10.248735427856445
124,361,5.225528717041016
125,396,7.858127593994141
126,1257,8.053712844848633
127,1004,8.780754089355469
128,710,6.240287780761719
129,602,7.340812683105469
130,620,6.976049900054932
131,209,10.065020561218262
132,432,3.9542574882507324
133,500,6.684514999389648
134,533,11.067913055419922
135,603,8.634346008300781
136,877,11.095636367797852
137,548,12.492267608642578
138,745,11.909065246582031
139,780,18.85162925720215
140,1346,14.511837005615234
141,794,7.679651260375977
142,807,9.175058364868164
143,767,10.900064468383789
144,82,5.353407382965088
145,675,12.00357723236084
146,791,12.634725570678711
147,458,9.9329833984375
148,791,12.261874198913574
149,687,0.0
150,804,10.35235595703125
151,536,8.355518341064453
152,164,7.215056419372559
153,155,4.609302043914795
154,35,7.966363906860352
155,520,4.326237678527832
156,802,8.98116683959961
157,292,10.684211730957031
158,581,6.790337562561035
159,862,8.186052322387695
160,788,4.223579406738281
161,184,5.682832717895508
162,609,5.576408386230469
163,771,8.693716049194336
164,2,3.3243021965026855
165,26,0.9011625051498413
166,209,5.961914539337158
167,245,11.396722793579102
168,111,5.492640495300293
169,382,10.789989471435547
170,4,10.189382553100586
171,616,10.007285118103027
172,689,11.275128364562988
173,668,0.0
174,9,12.181007385253906
175,610,0.0
176,123,8.327204704284668
177,73,20.900829315185547
178,20,9.827112197875977
179,603,0.5926233530044556
180,193,4.881176471710205
181,446,6.133065700531006
182,758,5.420018672943115
183,486,0.0
184,625,5.2170562744140625
185,792,10.916800498962402
186,579,10.382172584533691
187,332,5.5735392570495605
188,439,9.545459747314453
189,669,9.279950141906738
190,209,7.4274444580078125
191,278,4.309870719909668
192,207,11.400601387023926
193,231,4.898435592651367
194,1016,20.301952362060547
195,1087,6.730625152587891
196,263,16.828861236572266
197,554,11.040096282958984
198,308,7.58806037902832
199,1353,8.058061599731445
200,231,5.253835201263428
201,182,15.333699226379395
202,675,12.75156307220459
203,610,0.0
204,425,14.664746284484863
205,252,4.768068313598633
206,459,8.496993064880371
207,804,10.505929946899414
208,702,7.706210136413574
209,285,5.161165237426758
210,500,4.501288890838623
211,321,6.42822265625
212,486,0.0
213,999,10.675211906433105
214,1257,8.053712844848633
215,351,4.438539981842041
216,562,7.9645867347717285
217,647,12.042219161987305
218,716,3.170166254043579
219,345,10.840139389038086
220,340,7.2616658210754395
221,330,3.3376963138580322
222,580,7.093350410461426
223,540,3.557448387145996
224,824,0.0
225,793,6.799349784851074
226,755,0.0
227,722,13.437187194824219
228,212,11.267364501953125
229,346,4.865809440612793
230,413,1.5107803344726562
231,193,4.898435592651367
232,689,17.069538116455078
233,497,8.734031677246094
234,1016,20.301952362060547
235,155,10.85611343383789
236,336,8.049623489379883
237,70,6.392232894897461
238,619,0.2584322392940521
239,401,17.509191513061523
240,277,11.902214050292969
241,674,7.1594157218933105
242,757,8.857359886169434
243,542,0.0
244,353,7.472933769226074
245,402,11.402019500732422
246,256,9.55844497680664
247,819,5.895356178283691
248,412,15.279495239257812
249,2,7.899458408355713
250,225,7.562012195587158
251,619,0.2584322392940521
252,205,4.768068313598633
253,386,14.900028228759766
254,346,10.124338150024414
255,630,5.4241623878479
256,999,10.675211906433105
257,630,4.000433921813965
258,15,7.127459526062012
259,275,9.678993225097656
260,489,6.670438289642334
261,1377,15.717752456665039
262,328,4.706094264984131
263,544,11.09858512878418
264,583,11.976655006408691
265,669,6.38353157043457
266,566,12.312212944030762
267,784,12.959819793701172
268,252,4.671596527099609
269,278,4.9738240242004395
270,120,1.6833961009979248
271,269,13.47546672821045
272,275,6.2366766929626465
273,215,11.396539688110352
274,603,9.652145385742188
275,49,4.998903274536133
276,229,17.23412322998047
277,184,5.325656890869141
278,538,5.1451897621154785
279,496,10.635210037231445
280,442,12.850003242492676
281,829,0.7348767518997192
282,481,8.808915138244629
283,825,7.724200248718262
284,754,3.136875629425049
285,111,4.105281829833984
286,326,8.354425430297852
287,70,6.392232894897461
288,334,5.058259010314941
289,1267,6.806764125823975
290,647,4.058172225952148
291,252,4.6302995681762695
292,771,8.396245956420898
293,838,5.265333652496338
294,467,9.552837371826172
295,610,0.0
296,181,14.408743858337402
297,385,10.770406723022461
298,180,5.468329429626465
299,35,7.966363906860352
300,687,0.0
301,687,0.0
302,718,12.730705261230469
303,641,15.994344711303711
304,413,5.521026611328125
305,344,9.44505786895752
306,514,3.742335319519043
307,21,6.321681499481201
308,325,8.42620849609375
309,552,12.16475772857666
310,616,8.697710037231445
311,181,14.408743858337402
312,120,1.6567736864089966
313,696,8.752937316894531
314,231,5.879445552825928
315,231,5.64052677154541
316,791,12.261874198913574
317,79,10.361917495727539
318,413,2.7236413955688477
319,150,11.054222106933594
320,968,6.631058692932129
321,361,5.439460277557373
322,368,8.272773742675781
323,813,11.923748016357422
324,721,8.31520938873291
325,408,5.371715068817139
326,538,11.283255577087402
327,1189,6.364843368530273
328,585,3.1821231842041016
329,231,5.152311325073242
330,541,5.539617538452148
331,825,7.267068862915039
332,498,9.617020606994629
333,456,2.015493869781494
334,651,6.675946235656738
335,491,11.547542572021484
336,312,1.6567736864089966
337,696,8.752937316894531
338,292,11.907045364379883
339,668,0.0
340,413,2.7236413955688477
341,372,8.990533828735352
342,576,6.588625907897949
343,353,7.048216819763184
344,26,0.8967585563659668
345,283,7.53120756149292
346,200,4.120398998260498
347,317,7.945514678955078
348,799,17.32068634033203
349,246,12.332300186157227
350,266,7.165246963500977
351,808,5.2350873947143555
352,155,3.8401951789855957
353,152,7.141077041625977
354,502,6.31651496887207
355,687,0.0
356,115,5.182480812072754
357,757,11.034238815307617
358,472,6.027400970458984
359,715,0.8672913908958435
360,362,16.70398712158203
361,211,6.563940048217773
362,471,14.691847801208496
363,328,3.8107078075408936
364,579,9.901739120483398
365,24,3.5606956481933594
366,718,0.957229733467102
367,24,11.53286361694336
368,330,3.246952533721924
369,49,10.254621505737305
370,755,0.0
371,161,9.028966903686523
372,341,8.990533828735352
373,181,7.971843719482422
374,681,4.515118598937988
375,1249,8.843158721923828
376,268,6.787903785705566
377,1042,7.799582481384277
378,745,11.950145721435547
379,31,7.144021987915039
380,804,10.445829391479492
381,664,4.411656379699707
382,520,3.7150142192840576
383,702,7.940155029296875
384,26,1.113384485244751
385,264,8.853033065795898
386,433,7.999808311462402
387,1010,7.576470375061035
388,669,8.631555557250977
389,456,9.443851470947266
390,181,13.929637908935547
391,31,7.605617523193359
392,192,16.902549743652344
393,576,6.588625907897949
394,554,10.53012466430664
395,669,9.37369155883789
396,164,3.4199905395507812
397,1276,5.428201675415039
398,4,9.340066909790039
399,440,6.508686542510986
400,471,12.171911239624023
401,1247,7.264088153839111
402,438,11.402019500732422
403,155,9.42629623413086
404,486,0.0
405,364,14.313867568969727
406,299,8.60123348236084
407,1276,5.428201675415039
408,1202,5.262711524963379
409,320,8.631637573242188
410,713,16.57550048828125
411,45,8.795389175415039
412,824,0.0
413,318,2.7236413955688477
414,568,8.958301544189453
415,696,4.498752593994141
416,165,16.08686637878418
417,707,13.889776229858398
418,121,13.09042739868164
419,770,19.041519165039062
420,120,12.320564270019531
421,675,11.912257194519043
422,668,0.0
423,668,0.0
424,79,10.522592544555664
425,777,6.624131679534912
426,575,5.174699783325195
427,498,7.340010643005371
428,125,11.333647727966309
429,329,7.6867356300354
430,486,0.0
431,221,5.312155723571777
432,218,3.1852874755859375
433,330,3.6245808601379395
434,700,9.729927062988281
435,610,0.0
436,715,11.851966857910156
437,542,0.0
438,402,11.402019500732422
439,1334,5.80842399597168
440,540,3.557448387145996
441,181,13.868896484375
442,669,8.631555557250977
443,1359,7.0787272453308105
444,819,5.395950794219971
445,531,5.526913166046143
446,181,6.133065700531006
447,85,15.125423431396484
448,399,5.494058609008789
449,621,9.378540992736816
450,205,5.893465995788574
451,521,15.787017822265625
452,824,0.0
453,115,6.531565189361572
454,648,11.695169448852539
455,596,1.4081639051437378
456,120,1.415306568145752
457,111,6.757811069488525
458,318,2.7236413955688477
459,45,0.42168164253234863
460,486,0.0
461,485,10.335865020751953
462,682,5.138567924499512
463,566,10.543519973754883
464,634,5.891953945159912
465,433,15.713696479797363
466,124,16.519302368164062
467,223,6.449518203735352
468,251,0.2298210710287094
469,396,6.473112106323242
470,753,4.01454496383667
471,635,12.711112976074219
472,1086,6.7540130615234375
473,254,12.622520446777344
474,255,7.811459064483643
475,486,0.0
476,199,13.147907257080078
477,413,1.5107803344726562
478,417,13.642810821533203
479,1215,11.865959167480469
480,1307,18.15444564819336
481,160,7.483852386474609
482,352,4.315789222717285
483,774,11.205732345581055
484,446,4.702112197875977
485,746,6.691103458404541
486,486,0.0
487,115,6.531565189361572
488,511,10.67600154876709
489,472,6.027400970458984
490,630,4.000433921813965
491,801,5.494219779968262
492,514,4.069748401641846
493,498,6.002412796020508
494,356,8.437299728393555
495,668,0.0
496,138,9.248289108276367
497,802,8.889554023742676
498,252,4.6302995681762695
499,368,9.086408615112305
500,63,5.154803276062012
501,838,10.043804168701172
502,587,8.801210403442383
503,210,9.520051956176758
504,610,0.0
505,796,8.303632736206055
506,682,4.277657508850098
507,542,0.0
508,161,7.189184665679932
509,647,2.1628828048706055
510,374,11.854059219360352
511,50,11.114119529724121
512,255,5.286724090576172
513,720,8.397624969482422
514,492,4.069748401641846
515,719,14.806178092956543
516,1254,9.047826766967773
517,702,7.212991714477539
518,399,5.494058609008789
519,687,0.0
520,118,4.431661128997803
521,207,11.000770568847656
522,575,10.452767372131348
523,1046,7.182061195373535
524,242,9.01431655883789
525,511,10.67600154876709
526,463,10.785526275634766
527,687,0.0
528,554,13.550830841064453
529,1257,9.889110565185547
530,374,5.330606937408447
531,610,0.0
532,1087,12.245603561401367
533,685,7.526390075683594
534,706,4.756918907165527
535,811,13.00643539428711
536,585,3.858539581298828
537,806,10.509401321411133
538,278,5.1451897621154785
539,456,2.061666965484619
540,563,5.07880973815918
541,74,6.109706878662109
542,542,0.0
543,285,4.025852203369141
544,486,0.0
545,824,0.0
546,630,4.716006278991699
547,269,4.343701362609863
548,379,9.52485466003418
549,372,6.71272087097168
550,26,0.9011625051498413
551,610,0.0
552,213,13.285335540771484
553,308,14.548700332641602
554,284,5.083157539367676
555,716,2.956260919570923
556,91,20.471664428710938
557,594,14.639778137207031
558,1215,11.86596393585205
559,806,8.836645126342773
560,123,10.248735427856445
561,218,3.170166254043579
562,810,4.545134544372559
563,103,4.685141086578369
564,285,8.19544792175293
565,542,0.0
566,789,7.310325622558594
567,824,0.0
568,616,9.057731628417969
569,455,3.020038604736328
570,867,14.10268497467041
571,542,0.0
572,767,7.195211410522461
573,310,13.74864387512207
574,561,3.6889424324035645
575,536,4.26278018951416
576,160,5.4706807136535645
577,580,1.6957324743270874
578,327,8.583244323730469
579,278,4.825234413146973
580,51,1.5881216526031494
581,372,6.71272087097168
582,768,8.89637279510498
583,562,7.9645867347717285
584,489,6.670438289642334
585,363,3.79308819770813
586,69,10.641460418701172
587,842,6.89993953704834
588,61,9.326451301574707
589,875,11.788492202758789
590,459,0.7327046394348145
591,457,4.470381736755371
592,1285,14.082279205322266
593,771,8.693716049194336
594,753,4.01454496383667
595,24,11.53286361694336
596,832,1.5473603010177612
597,353,7.725606918334961
598,646,7.946172714233398
599,879,12.841185569763184
600,229,7.759843826293945
601,439,7.746222496032715
602,808,5.569404602050781
603,459,0.7327046394348145
604,245,11.267705917358398
605,755,0.0
606,421,13.895092964172363
607,811,4.6566667556762695
608,983,13.68380355834961
609,277,5.165502071380615
610,610,0.0
611,329,9.237520217895508
612,554,10.53012466430664
613,838,10.043804168701172
614,758,17.10796546936035
615,1289,6.993721008300781
616,520,4.57609748840332
617,255,7.811459064483643
618,255,15.707040786743164
619,238,0.2584322392940521
620,377,7.744898796081543
621,647,2.1628828048706055
622,30,0.2779698669910431
623,643,9.678468704223633
624,641,15.994344711303711
625,609,5.197355270385742
626,1319,12.57661247253418
627,320,5.396274566650391
628,268,9.608304977416992
629,86,17.737838745117188
630,490,4.000433921813965
631,808,4.591892719268799
632,750,3.1461451053619385
633,472,9.59464168548584
634,632,4.655540466308594
635,471,12.711112976074219
636,956,8.189126014709473
637,687,0.0
638,314,5.013929843902588
639,388,12.935131072998047
640,668,0.0
641,1267,7.835008144378662
642,554,12.316740036010742
643,4,10.189382553100586
644,332,10.439376831054688
645,171,10.30226993560791
646,82,4.995631694793701
647,750,2.1628828048706055
648,454,11.695169448852539
649,631,8.3099946975708
650,35,7.63666296005249
651,334,6.675946235656738
652,368,5.467002868652344
653,528,14.639541625976562
654,621,5.262758255004883
655,439,7.746222496032715
656,594,4.01454496383667
657,1175,7.585080146789551
658,461,11.15025520324707
659,1263,11.516632080078125
660,594,16.331409454345703
661,10,10.592037200927734
662,251,0.20859116315841675
663,874,8.907815933227539
664,811,4.80897331237793
665,838,10.935365676879883
666,126,10.783743858337402
667,598,13.360910415649414
668,668,0.0
669,82,5.1552653312683105
670,755,0.0
671,233,8.48390007019043
672,648,10.65457534790039
673,379,7.944671630859375
674,252,4.63828182220459
675,362,10.244987487792969
676,756,11.171304702758789
677,26,0.8967585563659668
678,809,16.338380813598633
679,755,0.0
680,595,38.70452880859375
681,328,3.8107078075408936
682,702,3.251055955886841
683,56,5.965885162353516
684,631,16.445756912231445
685,164,3.9476161003112793
686,287,7.830098628997803
687,687,0.0
688,327,8.583244323730469
689,720,9.447844505310059
690,455,1.2696353197097778
691,325,19.69814682006836
692,755,0.0
693,1042,5.716910362243652
694,491,15.842628479003906
695,755,0.0
696,490,4.000433921813965
697,755,0.0
698,1217,9.012475967407227
699,782,0.9749044179916382
700,575,4.261378765106201
701,155,10.85611343383789
702,682,3.251055955886841
703,425,11.660475730895996
704,236,14.804805755615234
705,542,0.0
706,543,4.076979637145996
707,126,8.151554107666016
708,509,2.5651750564575195
709,398,8.674436569213867
710,100,3.8583433628082275
711,347,8.708924293518066
712,298,5.625493049621582
713,745,12.508054733276367
714,231,4.583523750305176
715,359,0.8672913908958435
716,218,3.170166254043579
717,481,8.808915138244629
718,366,0.957229733467102
719,74,5.390087604522705
720,496,10.24865436553955
721,554,5.504342079162598
722,1099,8.043063163757324
723,120,1.2448831796646118
724,774,10.979043960571289
725,118,10.220808982849121
